account_id,cohort_month,activated_at,purchase_fee_usd,trailing_drawdown_usd,frozen_floor_profit_usd,threshold_touch_fails,starting_balance_usd,equity_profit_usd,peak_profit_usd,floor_profit_usd,alive,died_at,death_trade_key,death_reason,death_equity_usd,trades_taken,wins,losses,gross_pnl_usd,commission_usd,max_equity_profit_usd,min_equity_profit_usd,entitlement_accrued_usd,entitlement_outstanding_usd,months_accrued,payout_count,gross_paid_usd,received_usd,withdrawal_count,first_withdrawal_at,last_withdrawal_at,last_payout_at,requests_blocked,requests_withheld
1,2020-02,2020-02-07 00:00:00,200.0,1500.0,100.0,True,25000.0,-1033.05,224.45,-1275.55,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,intratrade_excursion,-1298.05,132,50,81,-895.5,137.55,121.45,-1298.05,0.0,0.0,0,0,0.0,0.0,0,,,,0,12
2,2020-03,2020-03-03 00:00:00,200.0,1500.0,100.0,True,25000.0,-1108.1,149.4,-1350.6,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,intratrade_excursion,-1373.1,43,13,29,-1064.0,44.1,46.4,-1373.1,0.0,0.0,0,0,0.0,0.0,0,,,,0,0
3,2020-03,2020-03-03 00:00:00,200.0,1500.0,100.0,True,25000.0,-1108.1,149.4,-1350.6,False,2020-03-12 21:06:40,RR1.00:18-19:15:58,intratrade_excursion,-1373.1,43,13,29,-1064.0,44.1,46.4,-1373.1,0.0,0.0,0,0,0.0,0.0,0,,,,0,0
5,2020-05,2020-05-09 00:00:00,200.0,1500.0,100.0,True,25000.0,125.05,2760.7,100.0,False,2021-03-08 15:30:00,RR1.00:13-14:111:411,intratrade_excursion,36.55,1160,489,670,1342.0,1216.95,2713.2,-640.35,0.0,0.0,0,0,0.0,0.0,0,,,,0,281
6,2020-05,2020-05-09 00:00:00,200.0,1500.0,100.0,True,25000.0,125.05,2760.7,100.0,False,2021-03-08 15:30:00,RR1.00:13-14:111:411,intratrade_excursion,36.55,1160,489,670,1342.0,1216.95,2713.2,-640.35,0.0,0.0,0,0,0.0,0.0,0,,,,0,281
7,2020-05,2020-05-09 00:00:00,200.0,1500.0,100.0,True,25000.0,125.05,2760.7,100.0,False,2021-03-08 15:30:00,RR1.00:13-14:111:411,intratrade_excursion,36.55,1160,489,670,1342.0,1216.95,2713.2,-640.35,0.0,0.0,0,0,0.0,0.0,0,,,,0,281
8,2020-06,2020-06-01 00:00:00,200.0,1500.0,100.0,True,25000.0,86.5,1551.35,51.35,False,2020-10-06 23:30:00,RR1.00:22-23:55:219,intratrade_excursion,-112.5,511,217,293,622.0,535.5,1510.35,-870.2,0.0,0.0,0,0,0.0,0.0,0,,,,0,98
9,2020-08,2020-08-08 00:00:00,200.0,1500.0,100.0,True,25000.0,-370.75,1094.1,-405.9,False,2020-10-06 23:30:00,RR1.00:22-23:55:219,intratrade_excursion,-569.75,246,102,143,-113.5,257.25,1053.1,-569.75,0.0,0.0,0,0,0.0,0.0,0,,,,0,36
10,2020-08,2020-08-08 00:00:00,200.0,1500.0,100.0,True,25000.0,-370.75,1094.1,-405.9,False,2020-10-06 23:30:00,RR1.00:22-23:55:219,intratrade_excursion,-569.75,246,102,143,-113.5,257.25,1053.1,-569.75,0.0,0.0,0,0,0.0,0.0,0,,,,0,36
11,2020-09,2020-09-01 00:00:00,200.0,1500.0,100.0,True,25000.0,-541.0,923.85,-576.15,False,2020-10-06 23:30:00,RR1.00:22-23:55:219,intratrade_excursion,-740.0,151,61,89,-383.5,157.5,882.85,-740.0,0.0,0.0,0,0,0.0,0.0,0,,,,0,6
12,2020-10,2020-10-01 00:00:00,200.0,1500.0,100.0,True,25000.0,189.45,1747.75,100.0,False,2021-02-23 23:30:00,RR1.00:17-18:77:349,intratrade_excursion,-73.05,552,230,321,768.0,578.55,1700.25,-901.5,0.0,0.0,0,0,0.0,0.0,0,,,,0,115
13,2020-10,2020-10-13 00:00:00,200.0,1500.0,100.0,True,25000.0,258.05,1816.35,100.0,False,2021-02-23 23:30:00,RR1.00:17-18:77:349,intratrade_excursion,-4.45,500,208,291,782.0,523.95,1768.85,-144.9,0.0,0.0,0,0,0.0,0.0,0,,,,0,115
14,2020-10,2020-10-27 00:00:00,200.0,1500.0,100.0,True,25000.0,-204.45,1259.1,-240.9,False,2021-02-22 16:42:20,RR1.00:16-17:170:464,intratrade_excursion,-297.45,450,185,264,267.0,471.45,1211.6,-640.05,0.0,0.0,0,0,0.0,0.0,0,,,,0,114
15,2020-11,2020-11-05 00:00:00,200.0,1500.0,100.0,True,25000.0,-603.15,860.4,-639.6,False,2021-02-22 16:42:20,RR1.00:16-17:170:464,intratrade_excursion,-696.15,414,168,245,-169.5,433.65,812.9,-696.15,0.0,0.0,0,0,0.0,0.0,0,,,,0,84
16,2020-11,2020-11-05 00:00:00,200.0,1500.0,100.0,True,25000.0,-603.15,860.4,-639.6,False,2021-02-22 16:42:20,RR1.00:16-17:170:464,intratrade_excursion,-696.15,414,168,245,-169.5,433.65,812.9,-696.15,0.0,0.0,0,0,0.0,0.0,0,,,,0,84
17,2020-12,2020-12-01 00:00:00,200.0,1500.0,100.0,True,25000.0,-576.8,886.75,-613.25,False,2021-02-22 16:42:20,RR1.00:16-17:170:464,intratrade_excursion,-669.8,317,127,189,-245.0,331.8,839.25,-669.8,0.0,0.0,0,0,0.0,0.0,0,,,,0,53
18,2021-01,2021-01-08 00:00:00,200.0,1500.0,100.0,True,25000.0,-1203.3,260.25,-1239.75,False,2021-02-22 16:42:20,RR1.00:16-17:170:464,intratrade_excursion,-1296.3,177,70,106,-1018.5,184.8,212.75,-1296.3,0.0,0.0,0,0,0.0,0.0,0,,,,0,22
19,2021-02,2021-02-01 00:00:00,200.0,1500.0,100.0,True,25000.0,-891.7,587.45,-912.55,False,2021-03-04 19:14:40,RR1.00:18-19:79:342,intratrade_excursion,-1074.2,125,48,76,-761.5,130.2,529.45,-1074.2,0.0,0.0,0,0,0.0,0.0,0,,,,0,4
20,2021-02,2021-02-23 00:00:00,200.0,1500.0,100.0,True,25000.0,-1082.9,391.85,-1108.15,False,2021-03-05 23:30:00,RR1.00:21-22:112:388,intratrade_excursion,-1141.4,49,16,32,-1032.5,50.4,333.6,-1141.4,0.0,0.0,0,0,0.0,0.0,0,,,,0,5
21,2021-02,2021-02-23 00:00:00,200.0,1500.0,100.0,True,25000.0,-1082.9,391.85,-1108.15,False,2021-03-05 23:30:00,RR1.00:21-22:112:388,intratrade_excursion,-1141.4,49,16,32,-1032.5,50.4,333.6,-1141.4,0.0,0.0,0,0,0.0,0.0,0,,,,0,5
22,2021-03,2021-03-10 00:00:00,200.0,1500.0,100.0,True,25000.0,-41.95,1355.85,-144.15,False,2021-05-18 22:53:40,RR1.00:22-23:110:423,intratrade_excursion,-183.45,270,104,165,240.5,282.45,1302.9,-183.45,0.0,0.0,0,0,0.0,0.0,0,,,,0,48
23,2021-03,2021-03-23 00:00:00,200.0,1500.0,100.0,True,25000.0,-780.2,617.6,-882.4,False,2021-05-18 22:53:40,RR1.00:22-23:110:423,intratrade_excursion,-921.7,225,83,141,-545.0,235.2,564.65,-921.7,0.0,0.0,0,0,0.0,0.0,0,,,,0,48
24,2021-04,2021-04-16 00:00:00,200.0,1500.0,100.0,True,25000.0,-1258.7,139.1,-1360.9,False,2021-05-18 22:53:40,RR1.00:22-23:110:423,intratrade_excursion,-1400.2,135,46,88,-1118.0,140.7,86.15,-1400.2,0.0,0.0,0,0,0.0,0.0,0,,,,0,18
25,2021-04,2021-04-16 00:00:00,200.0,1500.0,100.0,True,25000.0,-1258.7,139.1,-1360.9,False,2021-05-18 22:53:40,RR1.00:22-23:110:423,intratrade_excursion,-1400.2,135,46,88,-1118.0,140.7,86.15,-1400.2,0.0,0.0,0,0,0.0,0.0,0,,,,0,18
26,2021-07,2021-07-03 00:00:00,200.0,1500.0,100.0,True,25000.0,107.25,2506.45,100.0,False,2022-01-10 20:30:00,RR1.00:18-19:138:610,intratrade_excursion,24.75,716,287,428,858.0,750.75,2470.4,-238.55,0.0,0.0,0,0,0.0,0.0,0,,,,0,163
27,2021-07,2021-07-07 00:00:00,200.0,1500.0,100.0,True,25000.0,205.2,2384.8,100.0,False,2022-01-10 13:23:40,RR1.00:11-12:156:671,intratrade_excursion,72.2,707,283,423,946.5,741.3,2348.75,-360.2,0.0,0.0,0,0,0.0,0.0,0,,,,0,163
28,2021-07,2021-07-07 00:00:00,200.0,1500.0,100.0,True,25000.0,205.2,2384.8,100.0,False,2022-01-10 13:23:40,RR1.00:11-12:156:671,intratrade_excursion,72.2,707,283,423,946.5,741.3,2348.75,-360.2,0.0,0.0,0,0,0.0,0.0,0,,,,0,163
29,2021-07,2021-07-07 00:00:00,200.0,1500.0,100.0,True,25000.0,205.2,2384.8,100.0,False,2022-01-10 13:23:40,RR1.00:11-12:156:671,intratrade_excursion,72.2,707,283,423,946.5,741.3,2348.75,-360.2,0.0,0.0,0,0,0.0,0.0,0,,,,0,163
30,2021-07,2021-07-08 00:00:00,200.0,1500.0,100.0,True,25000.0,128.55,2296.5,100.0,False,2022-01-07 23:30:00,RR1.00:21-22:180:634,intratrade_excursion,52.05,700,279,420,862.5,733.95,2260.45,-448.5,0.0,0.0,0,0,0.0,0.0,0,,,,0,160
31,2021-07,2021-07-08 00:00:00,200.0,1500.0,100.0,True,25000.0,128.55,2296.5,100.0,False,2022-01-07 23:30:00,RR1.00:21-22:180:634,intratrade_excursion,52.05,700,279,420,862.5,733.95,2260.45,-448.5,0.0,0.0,0,0,0.0,0.0,0,,,,0,160
32,2021-07,2021-07-08 00:00:00,200.0,1500.0,100.0,True,25000.0,128.55,2296.5,100.0,False,2022-01-07 23:30:00,RR1.00:21-22:180:634,intratrade_excursion,52.05,700,279,420,862.5,733.95,2260.45,-448.5,0.0,0.0,0,0,0.0,0.0,0,,,,0,160
33,2021-07,2021-07-08 00:00:00,200.0,1500.0,100.0,True,25000.0,128.55,2296.5,100.0,False,2022-01-07 23:30:00,RR1.00:21-22:180:634,intratrade_excursion,52.05,700,279,420,862.5,733.95,2260.45,-448.5,0.0,0.0,0,0,0.0,0.0,0,,,,0,160
34,2021-07,2021-07-08 00:00:00,200.0,1500.0,100.0,True,25000.0,128.55,2296.5,100.0,False,2022-01-07 23:30:00,RR1.00:21-22:180:634,intratrade_excursion,52.05,700,279,420,862.5,733.95,2260.45,-448.5,0.0,0.0,0,0,0.0,0.0,0,,,,0,160
35,2021-07,2021-07-10 00:00:00,200.0,1500.0,100.0,True,25000.0,465.7,2231.1,100.0,False,2022-01-07 17:38:40,RR1.00:16-17:297:804,intratrade_excursion,64.2,687,274,412,1186.0,720.3,2195.05,-513.9,0.0,0.0,0,0,0.0,0.0,0,,,,0,160
36,2021-07,2021-07-10 00:00:00,200.0,1500.0,100.0,True,25000.0,465.7,2231.1,100.0,False,2022-01-07 17:38:40,RR1.00:16-17:297:804,intratrade_excursion,64.2,687,274,412,1186.0,720.3,2195.05,-513.9,0.0,0.0,0,0,0.0,0.0,0,,,,0,160
37,2021-07,2021-07-10 00:00:00,200.0,1500.0,100.0,True,25000.0,465.7,2231.1,100.0,False,2022-01-07 17:38:40,RR1.00:16-17:297:804,intratrade_excursion,64.2,687,274,412,1186.0,720.3,2195.05,-513.9,0.0,0.0,0,0,0.0,0.0,0,,,,0,160
38,2021-07,2021-07-10 00:00:00,200.0,1500.0,100.0,True,25000.0,465.7,2231.1,100.0,False,2022-01-07 17:38:40,RR1.00:16-17:297:804,intratrade_excursion,64.2,687,274,412,1186.0,720.3,2195.05,-513.9,0.0,0.0,0,0,0.0,0.0,0,,,,0,160
39,2021-09,2021-09-07 00:00:00,200.0,1500.0,100.0,True,25000.0,247.25,2012.65,100.0,False,2022-01-07 17:38:40,RR1.00:16-17:297:804,intratrade_excursion,-154.25,476,191,284,746.0,498.75,1976.6,-561.4,0.0,0.0,0,0,0.0,0.0,0,,,,0,99
40,2021-09,2021-09-10 00:00:00,200.0,1500.0,100.0,True,25000.0,163.05,1887.4,100.0,False,2021-12-20 09:26:40,RR1.00:8-9:182:654,intratrade_excursion,94.05,390,158,231,571.5,408.45,1851.35,-686.65,0.0,0.0,0,0,0.0,0.0,0,,,,0,81
41,2021-10,2021-10-01 00:00:00,200.0,1500.0,100.0,True,25000.0,116.3,2429.95,100.0,False,2022-01-10 16:31:40,RR1.00:16-17:298:807,intratrade_excursion,31.8,375,153,221,509.0,392.7,2393.9,-144.1,0.0,0.0,0,0,0.0,0.0,0,,,,0,71
42,2021-11,2021-11-01 00:00:00,200.0,1500.0,100.0,True,25000.0,-766.0,729.55,-770.45,False,2021-12-03 23:00:00,RR1.00:22-23:164:611,intratrade_excursion,-887.5,141,52,88,-619.0,147.0,693.5,-887.5,0.0,0.0,0,0,0.0,0.0,0,,,,0,3
43,2021-12,2021-12-01 00:00:00,200.0,1500.0,100.0,True,25000.0,-1134.25,204.8,-1295.2,False,2022-01-07 17:38:40,RR1.00:16-17:297:804,intratrade_excursion,-1535.75,146,54,91,-982.0,152.25,57.3,-1535.75,0.0,0.0,0,0,0.0,0.0,0,,,,0,7
44,2021-12,2021-12-04 00:00:00,200.0,1500.0,100.0,True,25000.0,-853.85,627.45,-872.55,False,2022-01-07 23:30:00,RR1.00:21-22:180:634,intratrade_excursion,-930.35,128,48,79,-720.5,133.35,531.2,-930.35,0.0,0.0,0,0,0.0,0.0,0,,,,0,7
45,2021-12,2021-12-21 00:00:00,200.0,1500.0,100.0,True,25000.0,-772.15,725.1,-774.9,False,2022-01-10 20:30:00,RR1.00:18-19:138:610,intratrade_excursion,-854.65,74,26,47,-695.5,76.65,674.6,-854.65,0.0,0.0,0,0,0.0,0.0,0,,,,0,10
46,2022-01,2022-01-01 00:00:00,200.0,1500.0,100.0,True,25000.0,165.7,3618.4,100.0,False,2022-05-12 16:32:40,RR1.00:16-17:342:938,intratrade_excursion,23.2,497,196,300,686.5,520.8,3510.75,-1170.55,0.0,0.0,0,0,0.0,0.0,0,,,,0,101
47,2022-01,2022-01-12 00:00:00,200.0,1500.0,100.0,True,25000.0,109.25,3964.45,100.0,False,2022-06-14 23:30:00,RR1.00:22-23:201:773,intratrade_excursion,17.25,596,235,360,734.0,624.75,3856.8,-824.5,0.0,0.0,0,0,0.0,0.0,0,,,,0,134
48,2022-02,2022-02-05 00:00:00,200.0,1500.0,100.0,True,25000.0,109.95,2987.4,100.0,False,2022-05-12 03:02:40,RR1.00:2-3:216:823,intratrade_excursion,50.95,362,145,216,489.0,379.05,2879.75,-89.55,0.0,0.0,0,0,0.0,0.0,0,,,,0,73
49,2022-02,2022-02-11 00:00:00,200.0,1500.0,100.0,True,25000.0,219.75,1900.1,100.0,False,2022-03-14 21:34:20,RR1.00:20-21:183:673,intratrade_excursion,93.25,126,48,77,351.0,131.25,1630.1,-487.35,0.0,0.0,0,0,0.0,0.0,0,,,,0,14
50,2022-02,2022-02-17 00:00:00,200.0,1500.0,100.0,True,25000.0,138.25,1508.6,8.6,False,2022-03-08 18:32:40,RR1.00:17-18:136:667,intratrade_excursion,-161.75,76,28,47,217.0,78.75,1238.6,-366.45,0.0,0.0,0,0,0.0,0.0,0,,,,0,8
51,2022-02,2022-02-17 00:00:00,200.0,1500.0,100.0,True,25000.0,138.25,1508.6,8.6,False,2022-03-08 18:32:40,RR1.00:17-18:136:667,intratrade_excursion,-161.75,76,28,47,217.0,78.75,1238.6,-366.45,0.0,0.0,0,0,0.0,0.0,0,,,,0,8
52,2022-04,2022-04-09 00:00:00,200.0,1500.0,100.0,True,25000.0,-348.95,1075.4,-424.6,False,2022-05-02 16:37:40,RR1.00:16-17:339:928,intratrade_excursion,-454.95,80,36,43,-266.0,82.95,967.75,-454.95,0.0,0.0,0,0,0.0,0.0,0,,,,0,2
53,2022-08,2022-08-04 00:00:00,200.0,1500.0,100.0,True,25000.0,261.7,1926.95,100.0,False,2022-11-04 17:51:40,RR1.00:16-17:408:1135,intratrade_excursion,-216.8,377,161,215,656.5,394.8,1707.45,-216.8,0.0,0.0,0,0,0.0,0.0,0,,,,0,65
54,2022-09,2022-09-15 00:00:00,200.0,1500.0,100.0,True,25000.0,-364.2,1079.7,-420.3,False,2022-11-03 21:57:40,RR1.00:16-17:407:1133,intratrade_excursion,-615.2,205,82,122,-150.0,214.2,860.2,-708.4,0.0,0.0,0,0,0.0,0.0,0,,,,0,34
55,2022-10,2022-10-07 00:00:00,200.0,1500.0,100.0,True,25000.0,-722.55,721.35,-778.65,False,2022-11-03 21:57:40,RR1.00:16-17:407:1133,intratrade_excursion,-973.55,112,40,71,-606.0,116.55,501.85,-973.55,0.0,0.0,0,0,0.0,0.0,0,,,,0,3
56,2023-05,2023-05-27 00:00:00,200.0,1500.0,100.0,True,25000.0,-120.9,1344.25,-155.75,False,2023-10-25 18:42:40,RR1.00:17-18:220:1141,intratrade_excursion,-230.9,629,247,381,538.5,659.4,1270.1,-322.2,0.0,0.0,0,0,0.0,0.0,0,,,,0,147
57,2023-05,2023-05-27 00:00:00,200.0,1500.0,100.0,True,25000.0,-120.9,1344.25,-155.75,False,2023-10-25 18:42:40,RR1.00:17-18:220:1141,intratrade_excursion,-230.9,629,247,381,538.5,659.4,1270.1,-322.2,0.0,0.0,0,0,0.0,0.0,0,,,,0,147
58,2023-05,2023-05-27 00:00:00,200.0,1500.0,100.0,True,25000.0,-120.9,1344.25,-155.75,False,2023-10-25 18:42:40,RR1.00:17-18:220:1141,intratrade_excursion,-230.9,629,247,381,538.5,659.4,1270.1,-322.2,0.0,0.0,0,0,0.0,0.0,0,,,,0,147
59,2023-06,2023-06-13 00:00:00,200.0,1500.0,100.0,True,25000.0,-364.85,1100.3,-399.7,False,2023-10-25 18:42:40,RR1.00:17-18:220:1141,intratrade_excursion,-474.85,568,219,348,230.5,595.35,1026.15,-566.15,0.0,0.0,0,0,0.0,0.0,0,,,,0,117
60,2023-07,2023-07-19 00:00:00,200.0,1500.0,100.0,True,25000.0,-707.35,757.8,-742.2,False,2023-10-25 18:42:40,RR1.00:17-18:220:1141,intratrade_excursion,-817.35,418,163,254,-269.5,437.85,683.65,-908.65,0.0,0.0,0,0,0.0,0.0,0,,,,0,86
61,2023-07,2023-07-19 00:00:00,200.0,1500.0,100.0,True,25000.0,-707.35,757.8,-742.2,False,2023-10-25 18:42:40,RR1.00:17-18:220:1141,intratrade_excursion,-817.35,418,163,254,-269.5,437.85,683.65,-908.65,0.0,0.0,0,0,0.0,0.0,0,,,,0,86
62,2023-07,2023-07-20 00:00:00,200.0,1500.0,100.0,True,25000.0,-617.0,848.15,-651.85,False,2023-10-25 18:42:40,RR1.00:17-18:220:1141,intratrade_excursion,-727.0,411,160,250,-186.5,430.5,774.0,-818.3,0.0,0.0,0,0,0.0,0.0,0,,,,0,86
63,2023-07,2023-07-20 00:00:00,200.0,1500.0,100.0,True,25000.0,-617.0,848.15,-651.85,False,2023-10-25 18:42:40,RR1.00:17-18:220:1141,intratrade_excursion,-727.0,411,160,250,-186.5,430.5,774.0,-818.3,0.0,0.0,0,0,0.0,0.0,0,,,,0,86
64,2023-09,2023-09-05 00:00:00,200.0,1500.0,100.0,True,25000.0,-1283.7,181.45,-1318.55,False,2023-10-25 18:42:40,RR1.00:17-18:220:1141,intratrade_excursion,-1393.7,215,72,142,-1059.0,224.7,107.3,-1393.7,0.0,0.0,0,0,0.0,0.0,0,,,,0,25
67,2024-02,2024-02-17 00:00:00,200.0,1500.0,100.0,True,25000.0,127.7,1588.85,88.85,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,intratrade_excursion,82.7,217,89,127,354.5,226.8,1535.85,-329.5,0.0,0.0,0,0,0.0,0.0,0,,,,0,50
68,2024-03,2024-03-28 00:00:00,200.0,1500.0,100.0,True,25000.0,-445.8,1015.35,-484.65,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,intratrade_excursion,-490.8,87,33,53,-355.5,90.3,962.35,-490.8,0.0,0.0,0,0,0.0,0.0,0,,,,0,19
69,2024-03,2024-03-28 00:00:00,200.0,1500.0,100.0,True,25000.0,-445.8,1015.35,-484.65,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,intratrade_excursion,-490.8,87,33,53,-355.5,90.3,962.35,-490.8,0.0,0.0,0,0,0.0,0.0,0,,,,0,19
70,2024-04,2024-04-02 00:00:00,200.0,1500.0,100.0,True,25000.0,-679.9,781.25,-718.75,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,intratrade_excursion,-724.9,79,28,50,-598.0,81.9,728.25,-724.9,0.0,0.0,0,0,0.0,0.0,0,,,,0,0
71,2024-04,2024-04-02 00:00:00,200.0,1500.0,100.0,True,25000.0,-679.9,781.25,-718.75,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,intratrade_excursion,-724.9,79,28,50,-598.0,81.9,728.25,-724.9,0.0,0.0,0,0,0.0,0.0,0,,,,0,0
72,2024-04,2024-04-02 00:00:00,200.0,1500.0,100.0,True,25000.0,-679.9,781.25,-718.75,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,intratrade_excursion,-724.9,79,28,50,-598.0,81.9,728.25,-724.9,0.0,0.0,0,0,0.0,0.0,0,,,,0,0
73,2024-04,2024-04-02 00:00:00,200.0,1500.0,100.0,True,25000.0,-679.9,781.25,-718.75,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,intratrade_excursion,-724.9,79,28,50,-598.0,81.9,728.25,-724.9,0.0,0.0,0,0,0.0,0.0,0,,,,0,0
74,2024-04,2024-04-03 00:00:00,200.0,1500.0,100.0,True,25000.0,-732.65,728.5,-771.5,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,intratrade_excursion,-777.65,74,26,47,-656.0,76.65,675.5,-777.65,0.0,0.0,0,0,0.0,0.0,0,,,,0,0
75,2024-04,2024-04-04 00:00:00,200.0,1500.0,100.0,True,25000.0,-841.45,619.7,-880.3,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,intratrade_excursion,-886.45,70,25,44,-769.0,72.45,566.7,-886.45,0.0,0.0,0,0,0.0,0.0,0,,,,0,0
76,2024-04,2024-04-06 00:00:00,200.0,1500.0,100.0,True,25000.0,-1147.8,313.35,-1186.65,False,2024-04-19 02:17:40,RR1.00:1-2:308:1249,intratrade_excursion,-1192.8,57,19,37,-1089.0,58.8,260.35,-1192.8,0.0,0.0,0,0,0.0,0.0,0,,,,0,0
85,2024-06,2024-06-06 00:00:00,200.0,1500.0,100.0,True,25000.0,159.9,2411.9,100.0,False,2024-07-26 20:00:00,RR1.00:18-19:332:1432,intratrade_excursion,42.9,213,93,119,382.5,222.6,2349.35,-309.3,0.0,0.0,0,0,0.0,0.0,0,,,,0,26
86,2024-06,2024-06-13 00:00:00,200.0,1500.0,100.0,True,25000.0,121.25,2084.15,100.0,False,2024-07-26 15:46:40,RR1.00:14-15:383:1466,intratrade_excursion,45.75,176,78,97,305.0,183.75,2021.6,-280.0,0.0,0.0,0,0,0.0,0.0,0,,,,0,26
87,2024-06,2024-06-28 00:00:00,200.0,1500.0,100.0,True,25000.0,9.65,1437.75,-62.25,False,2024-07-25 09:01:40,RR1.00:6-7:389:1493,intratrade_excursion,-87.35,108,44,63,122.0,112.35,1375.2,-87.35,0.0,0.0,0,0,0.0,0.0,0,,,,0,25
88,2024-06,2024-06-29 00:00:00,200.0,1500.0,100.0,True,25000.0,-57.05,1371.05,-128.95,False,2024-07-25 09:01:40,RR1.00:6-7:389:1493,intratrade_excursion,-154.05,102,41,60,49.0,106.05,1308.5,-154.05,0.0,0.0,0,0,0.0,0.0,0,,,,0,25
89,2024-07,2024-07-03 00:00:00,200.0,1500.0,100.0,True,25000.0,-617.9,810.2,-689.8,False,2024-07-25 09:01:40,RR1.00:6-7:389:1493,intratrade_excursion,-714.9,89,34,54,-525.5,92.4,747.65,-714.9,0.0,0.0,0,0,0.0,0.0,0,,,,0,0
